round,global_acc,per_client_gen_acc,client_lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
12,0.5577,0.5577,0.01,0.6236256711838405,0.5282320271521136,0.6324882629107981,0.44983818770226536,0.49559748427672956,0.4565868263473054,0.6921985815602837,0.5046267735965454,0.6173250832936696,0.5089285714285714,0.5612183353437877,0.6815642458100558,0.6093353627600203,0.3779527559055118,0.3499166203446359,0.46782033832393544,0.5647586980920314,0.7836886368081362,0.574585635359116,0.4537279880104908
13,0.5496,0.5496,0.01,0.6133981079007926,0.4850354828756557,0.5872300469483568,0.36245954692556637,0.5075471698113208,0.4281437125748503,0.7,0.4608266502159161,0.6592099000475964,0.5223214285714286,0.5723763570566948,0.7150837988826816,0.6316590563165906,0.3543307086614173,0.28265703168426903,0.4516818977250632,0.5863075196408529,0.8147858400156464,0.569060773480663,0.48763581865867367
14,0.5773,0.5773,0.01,0.6402454615187931,0.5344029620487504,0.6490140845070422,0.43042071197411,0.5660377358490566,0.5044910179640718,0.7297872340425532,0.5077112893275756,0.6487386958591147,0.5714285714285714,0.626357056694813,0.7402234636871509,0.6549974632166413,0.4409448818897638,0.3468593663146192,0.4697647287575345,0.5804713804713805,0.7920985722667709,0.5966850828729282,0.4820157362307981
15,0.5727,0.5727,0.009884396567940712,0.6474047558169266,0.5269978401727862,0.595868544600939,0.47249190938511326,0.5389937106918239,0.47904191616766467,0.7269503546099291,0.5317705120296113,0.6772965254640647,0.5625,0.5980096501809409,0.7206703910614525,0.6382546930492136,0.4330708661417323,0.37493051695386326,0.45693175189578067,0.5750841750841751,0.8235869352630549,0.569060773480663,0.5153615586361934
16,0.5938,0.5938,0.009752865880727768,0.658399386346203,0.5522986732489972,0.6584037558685446,0.45307443365695793,0.5729559748427673,0.5104790419161677,0.7304964539007093,0.5114127082048119,0.672536887196573,0.5982142857142857,0.6393244873341375,0.7402234636871509,0.6463723997970573,0.4881889763779528,0.36270150083379654,0.48356990083608786,0.5865319865319866,0.8122433013886172,0.574585635359116,0.5367178718621206
17,0.5991,0.5991,0.009655848145484924,0.6550754282792125,0.5427337241592102,0.6424413145539906,0.511326860841424,0.5955974842767295,0.5044910179640718,0.7219858156028369,0.5515114127082048,0.6910994764397905,0.5892857142857143,0.6589264173703256,0.723463687150838,0.6671740233384069,0.4881889763779528,0.405780989438577,0.4608205327629788,0.6188552188552189,0.8120477214942304,0.6132596685082873,0.5618209067066317
18,0.6027,0.6027,0.00956777110695839,0.6788545129122986,0.5797593335390312,0.6584037558685446,0.5080906148867314,0.5490566037735849,0.5209580838323353,0.7567375886524823,0.5434916718075262,0.6849119466920514,0.5714285714285714,0.6245476477683957,0.7486033519553073,0.6808726534753932,0.5118110236220472,0.4191217342968316,0.49406960917752285,0.613692480359147,0.8271073733620183,0.580110497237569,0.5408392656425628
19,0.6109,0.6109,0.009498562663793564,0.6742521094349271,0.5680345572354212,0.6431924882629108,0.511326860841424,0.5761006289308176,0.5269461077844312,0.7595744680851064,0.5582973473164713,0.6887196573060448,0.5848214285714286,0.6531966224366706,0.7486033519553073,0.69558599695586,0.48031496062992124,0.424402445803224,0.49348629204744315,0.652300785634119,0.8337570897711716,0.6408839779005525,0.5550768077931809
20,0.6248,0.6248,0.009454561397433281,0.7018665302991562,0.6106140080222153,0.6368075117370892,0.5339805825242718,0.6421383647798742,0.5538922155688623,0.7432624113475177,0.5613818630475016,0.6863398381722989,0.6071428571428571,0.6933051869722557,0.7569832402234636,0.6981227803145611,0.5433070866141733,0.43829905503057254,0.48531985222632706,0.6558922558922559,0.8280852728339527,0.6574585635359116,0.5710003746721618
21,0.6235,0.6235,0.009441666305065155,0.6939401687547941,0.5958037642702869,0.6642253521126761,0.5307443365695793,0.5974842767295597,0.5374251497005988,0.7468085106382979,0.566933991363356,0.6982389338410281,0.6116071428571429,0.6682750301568154,0.7569832402234636,0.6930492135971588,0.5511811023622047,0.43440800444691496,0.4905697063970445,0.6489337822671156,0.8407979659690984,0.6408839779005525,0.5648182840014987
22,0.6313,0.6313,0.009431933984160423,0.6737407312707747,0.5748225856217217,0.6600938967136151,0.5436893203883495,0.6125786163522012,0.5239520958083832,0.7808510638297872,0.580505860579889,0.7196573060447407,0.6071428571428571,0.6755126658624849,0.776536312849162,0.708777270421106,0.5275590551181102,0.4449694274596998,0.5407349795839005,0.6442199775533108,0.8388421670252298,0.6464088397790055,0.5962907455976021
23,0.6353,0.6353,0.009442669339478016,0.7036563538736896,0.6084541808083924,0.6574647887323943,0.5436893203883495,0.6333333333333333,0.562874251497006,0.7418439716312056,0.5959284392350401,0.6996668253212756,0.6383928571428571,0.6872738238841978,0.7346368715083799,0.7082699137493658,0.5590551181102362,0.46108949416342415,0.4987361462181606,0.6783389450056116,0.8388421670252298,0.6795580110497238,0.5863619333083552
24,0.6386,0.6386,0.009487268514931202,0.6967527486576324,0.6004319654427646,0.6662910798122066,0.511326860841424,0.6238993710691824,0.5508982035928144,0.7723404255319148,0.5694016039481802,0.7153736316039981,0.6383928571428571,0.6779252110977081,0.770949720670391,0.7163876204972095,0.5433070866141733,0.42412451361867703,0.5595955667898114,0.6673400673400673,0.8417758654410327,0.6685082872928176,0.5876732858748595
25,0.641,0.641,0.009525011293590069,0.6980311940680133,0.5954952175254551,0.6334272300469483,0.5598705501618123,0.6484276729559748,0.5568862275449101,0.7787234042553192,0.6027143738433066,0.729176582579724,0.6517857142857143,0.7092882991556092,0.7821229050279329,0.7255200405885337,0.5590551181102362,0.4616453585325181,0.5205133190744702,0.6713804713804714,0.8468609426950909,0.6795580110497238,0.6035968527538403
26,0.651,0.651,0.00956126768141985,0.7322935310662235,0.6528849120641778,0.6895774647887324,0.5469255663430421,0.6471698113207547,0.6017964071856288,0.7617021276595745,0.5780382479950648,0.7068062827225131,0.6428571428571429,0.7017490952955368,0.7681564245810056,0.7224759005580923,0.5984251968503937,0.4366314619232907,0.5568734201827727,0.7016835016835017,0.8359084686094269,0.6961325966850829,0.5734357437242413
