round,global_acc,per_client_gen_acc,agg_norm,first_mom_norm,second_mom_norm,delta_mom_norm,flash_amp,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
46,0.6412,0.6412,0.6841440200805664,0.24701976776123047,1.0094493627548218,0.03035452589392662,0.030040620552394696,0.6944515469189466,0.6041345263807467,0.687699530516432,0.4627831715210356,0.630188679245283,0.5868263473053892,0.7829787234042553,0.5601480567550895,0.709186101856259,0.5803571428571429,0.7089867310012062,0.7821229050279329,0.76103500761035,0.5039370078740157,0.4196775986659255,0.5813727396461209,0.7429854096520763,0.8474476823782515,0.7182320441988951,0.5996627950543275
47,0.6417,0.6417,0.682055652141571,0.24514088034629822,1.0067026615142822,0.029959356412291527,0.02973035356210272,0.6995653285604705,0.6019746991669238,0.6704225352112676,0.47896440129449835,0.6389937106918239,0.5793413173652695,0.7794326241134751,0.5607649599012955,0.723465016658734,0.5892857142857143,0.7141133896260555,0.7877094972067039,0.7686453576864536,0.5275590551181102,0.41495275152862704,0.5617343962667704,0.7382716049382716,0.8568355173088207,0.6961325966850829,0.5974147620831772
48,0.6413,0.6413,0.6936579346656799,0.2441285401582718,1.0040555000305176,0.029651300981640816,0.029502152847022362,0.7013551521350039,0.6022832459117556,0.671924882629108,0.4854368932038835,0.6396226415094339,0.5823353293413174,0.7836879432624113,0.5681677976557681,0.723940980485483,0.5714285714285714,0.72708082026538,0.7988826815642458,0.7732115677321156,0.5275590551181102,0.4082823790994997,0.5543457126190939,0.7333333333333333,0.8623117543516526,0.7182320441988951,0.5940427126264518
49,0.6456,0.6456,0.663290798664093,0.24090847373008728,1.0012221336364746,0.029321089386940002,0.02925607847089848,0.7018665302991562,0.5988892317186054,0.6670422535211268,0.47896440129449835,0.6540880503144654,0.5778443113772455,0.7921985815602837,0.5749537322640346,0.7334602570204665,0.5714285714285714,0.729794933655006,0.8016759776536313,0.7777777777777778,0.5118110236220472,0.4199555308504725,0.552012444098775,0.7301907968574636,0.8584001564639155,0.7071823204419889,0.5964780816785313
50,0.6483,0.6483,0.6964637637138367,0.239449143409729,0.998634934425354,0.029074115678668022,0.029084733513621598,0.7021222193812324,0.605368713360074,0.6790610328638498,0.5145631067961165,0.6547169811320754,0.5853293413173652,0.8,0.5903763109191857,0.7310804378867206,0.5892857142857143,0.7310012062726177,0.8100558659217877,0.7808219178082192,0.49606299212598426,0.44191217342968314,0.5634843476570095,0.7281705948372615,0.8509681204772149,0.7071823204419889,0.5977894342450356
51,0.654,0.654,0.6754139065742493,0.23701700568199158,0.9959222078323364,0.028693178668618202,0.028781762953207134,0.7046791102019944,0.6140080222153657,0.6903286384976526,0.5242718446601942,0.6553459119496855,0.5988023952095808,0.799290780141844,0.5983960518198643,0.7182294145644931,0.5982142857142857,0.7264776839565742,0.7960893854748603,0.778285134449518,0.5196850393700787,0.4680377987770984,0.5728174217382851,0.7245791245791245,0.8464697829063172,0.7071823204419889,0.6054702135631322
52,0.6534,0.6534,0.6898099780082703,0.23518991470336914,0.9933281540870667,0.028439125046133995,0.028601347481953903,0.7074916901048325,0.6238815180499846,0.6989671361502348,0.5242718446601942,0.6465408805031446,0.6092814371257484,0.7964539007092198,0.607649599012955,0.7072822465492623,0.6205357142857143,0.7255729794933655,0.7960893854748603,0.7777777777777778,0.5354330708661418,0.4783212896053363,0.5858448376433988,0.7239057239057239,0.8400156463915509,0.6906077348066298,0.6047208692394155
53,0.6517,0.6517,0.6927366256713867,0.23445306718349457,0.9907737374305725,0.02804229035973549,0.0282748870043542,0.7126054717463565,0.6352977476087627,0.7068544600938967,0.5210355987055016,0.6339622641509434,0.6137724550898204,0.799290780141844,0.6027143738433066,0.7006187529747739,0.6071428571428571,0.7080820265379976,0.770949720670391,0.7711821410451547,0.5590551181102362,0.4735964424680378,0.6070386933696286,0.7313131313131314,0.8368863680813612,0.6961325966850829,0.6022855001873361
54,0.6516,0.6516,0.6740472912788391,0.23203951120376587,0.9881091117858887,0.027801761403679848,0.028107881195717933,0.7202761442086423,0.6494908978710274,0.7096713615023474,0.49514563106796117,0.6295597484276729,0.6212574850299402,0.8021276595744681,0.594694632942628,0.695383150880533,0.5982142857142857,0.7029553679131484,0.776536312849162,0.7701674277016742,0.5669291338582677,0.46275708727070597,0.6177328407544235,0.7308641975308642,0.8382554273420693,0.6850828729281768,0.6080929186961409
55,0.6519,0.6519,0.6906594634056091,0.22973260283470154,0.9855791330337524,0.027665244415402412,0.02804158682165837,0.7261569930963948,0.6547361925331687,0.7051643192488263,0.47249190938511326,0.630817610062893,0.6197604790419161,0.800709219858156,0.5854410857495373,0.7025226082817706,0.5758928571428571,0.7005428226779252,0.776536312849162,0.7711821410451547,0.5669291338582677,0.4405225125069483,0.6231771339685008,0.7317620650953984,0.846665362800704,0.6740331491712708,0.61521168977145
