round,global_acc,client_lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
41,0.5444,0.00022390438243746758,0.43699392712550605,0.2719406674907293,0.5271361502347418,0.22330097087378642,0.410958904109589,0.22242990654205608,0.7567148760330579,0.3957399103139013,0.7647507629704985,0.4214876033057851,0.48927477017364657,0.7186629526462396,0.5952143569292123,0.44565217391304346,0.21489830923793188,0.6838376383763838,0.44027840143691066,0.7535693330725601,0.5497076023391813,0.71745960502693
42,0.5453,0.00021927479247096926,0.4390182186234818,0.2716316440049444,0.5327699530516432,0.22330097087378642,0.4143835616438356,0.22242990654205608,0.7525826446280992,0.3923766816143498,0.7688199389623601,0.4132231404958678,0.4933605720122574,0.7103064066852368,0.6006979062811565,0.45652173913043476,0.21342808135260966,0.6817712177121771,0.44252357431522227,0.751026794445531,0.5614035087719298,0.7264362657091562
43,0.5479,0.0002147439809050411,0.4375,0.2703955500618047,0.5451643192488262,0.22330097087378642,0.4178082191780822,0.2205607476635514,0.743801652892562,0.3968609865470852,0.7632248219735503,0.4462809917355372,0.4964249233912155,0.713091922005571,0.5982053838484547,0.44565217391304346,0.2210242587601078,0.6792619926199261,0.4548720251459362,0.751026794445531,0.5555555555555556,0.7289048473967684
44,0.5468,0.00021038178238086402,0.4331983805668016,0.2669962917181706,0.5305164319248826,0.2168284789644013,0.4041095890410959,0.21495327102803738,0.7484504132231405,0.39405829596412556,0.7665310274669379,0.4214876033057851,0.49948927477017363,0.713091922005571,0.5997008973080757,0.45108695652173914,0.21538838519970596,0.6774907749077491,0.4557700942972609,0.7568941912771368,0.543859649122807,0.7363105924596051
45,0.5494,0.000206068143597804,0.43851214574898784,0.2679233621755253,0.5524882629107981,0.2297734627831715,0.4246575342465753,0.2261682242990654,0.7432851239669421,0.398542600896861,0.7733977619532044,0.4380165289256198,0.5035750766087844,0.7075208913649025,0.5992023928215354,0.46195652173913043,0.22396471453075226,0.6770479704797048,0.4582397844634037,0.748288675924115,0.5672514619883041,0.7416965888689407
46,0.5499,0.00020193288219161332,0.4390182186234818,0.2703955500618047,0.5502347417840375,0.22006472491909385,0.4212328767123288,0.2261682242990654,0.7463842975206612,0.39742152466367714,0.7741607324516785,0.4297520661157025,0.5035750766087844,0.7158774373259053,0.6001994017946162,0.46195652173913043,0.2210242587601078,0.6740959409594096,0.4566681634485855,0.7522002738118522,0.5555555555555556,0.744165170556553
47,0.5506,0.00019775290274992585,0.4392712550607287,0.2753399258343634,0.5427230046948357,0.22653721682847897,0.4246575342465753,0.23177570093457944,0.7489669421487604,0.3951793721973094,0.767293997965412,0.4462809917355372,0.501532175689479,0.7158774373259053,0.6011964107676969,0.46195652173913043,0.2163685371232541,0.6797047970479705,0.4544229905702739,0.753764912966947,0.5614035087719298,0.7475314183123878
48,0.5512,0.00019448151579126716,0.4397773279352227,0.2747218788627936,0.5429107981220658,0.22653721682847897,0.4178082191780822,0.22803738317757008,0.7510330578512396,0.4007847533632287,0.7695829094608342,0.4380165289256198,0.5045965270684372,0.7158774373259053,0.6056829511465603,0.45108695652173914,0.22053418279833376,0.6797047970479705,0.4598114054782218,0.756503031488363,0.5614035087719298,0.7421454219030521
49,0.5514,0.00019078757031820714,0.4435728744939271,0.27750309023485786,0.5410328638497652,0.24271844660194175,0.4280821917808219,0.22990654205607478,0.7556818181818182,0.40919282511210764,0.7700915564598169,0.4297520661157025,0.4974463738508682,0.7158774373259053,0.6006979062811565,0.45652173913043476,0.22764028424405783,0.6923985239852398,0.4575662325999102,0.7527870134950128,0.5614035087719298,0.72262118491921
50,0.5542,0.00018704414833337069,0.4418016194331984,0.2796662546353523,0.5498591549295775,0.23948220064724918,0.4178082191780822,0.23738317757009345,0.7536157024793388,0.4019058295964126,0.7685656154628687,0.4380165289256198,0.508682328907048,0.7214484679665738,0.609172482552343,0.45108695652173914,0.22322960058809116,0.6863468634686347,0.4625056129321958,0.7529825933893995,0.5614035087719298,0.7410233393177738
