round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
36,0.704,0.6255060728744939,0.5367737948084055,0.7087323943661972,0.5954692556634305,0.6198630136986302,0.5233644859813084,0.862603305785124,0.6334080717488789,0.8410478128179044,0.6363636363636364,0.6200204290091931,0.8105849582172702,0.732801595214357,0.6195652173913043,0.5589316344033325,0.7985239852398524,0.6421194431971262,0.8085272833952669,0.6491228070175439,0.8350538599640933
37,0.7026,0.6014676113360324,0.4941285537700865,0.7250704225352113,0.5566343042071198,0.571917808219178,0.4822429906542056,0.8569214876033058,0.6266816143497758,0.8535096642929807,0.6363636363636364,0.644535240040858,0.8272980501392758,0.7592223330009971,0.5543478260869565,0.5388385199705954,0.7902583025830259,0.6778176919622811,0.8239780950518286,0.672514619883041,0.8557001795332136
38,0.7078,0.6191801619433198,0.5278121137206427,0.7348356807511737,0.5954692556634305,0.5958904109589042,0.514018691588785,0.8667355371900827,0.6429372197309418,0.8448626653102747,0.628099173553719,0.6424923391215526,0.8356545961002786,0.7622133599202393,0.6141304347826086,0.5653026219063955,0.7876014760147602,0.6645711719802425,0.8179151183258361,0.6432748538011696,0.8444793536804309
39,0.7082,0.6265182186234818,0.5377008652657602,0.71981220657277,0.5760517799352751,0.6164383561643836,0.502803738317757,0.8667355371900827,0.6423766816143498,0.8468972533062055,0.6363636363636364,0.627170582226762,0.8245125348189415,0.7537387836490529,0.6195652173913043,0.5601568243077677,0.7991143911439115,0.6600808262236192,0.8108742421279093,0.6608187134502924,0.8422351885098743
40,0.7023,0.6214574898785425,0.5021631644004945,0.7179342723004695,0.5210355987055016,0.613013698630137,0.4785046728971963,0.8620867768595041,0.6238789237668162,0.8557985757884028,0.628099173553719,0.6649642492339122,0.8356545961002786,0.7602193419740778,0.5815217391304348,0.5060034305317325,0.7816974169741697,0.6719802424786708,0.8390377469196166,0.6842105263157895,0.8390933572710951
41,0.7088,0.6310728744939271,0.5478986402966626,0.7068544600938967,0.540453074433657,0.636986301369863,0.5308411214953271,0.8703512396694215,0.6474215246636771,0.8496948118006104,0.5950413223140496,0.6353421859039836,0.8217270194986073,0.7592223330009971,0.6358695652173914,0.5547659887282529,0.8227306273062731,0.6690615177368657,0.8010952474085664,0.6608187134502924,0.824281867145422
42,0.7088,0.6368927125506073,0.5457354758961681,0.7436619718309859,0.5922330097087378,0.6267123287671232,0.5196261682242991,0.8739669421487604,0.6642376681614349,0.8603763987792472,0.6611570247933884,0.6322778345250255,0.8133704735376045,0.7382851445663011,0.6304347826086957,0.5716736094094584,0.7967527675276753,0.6308935788055681,0.8130256209661647,0.6081871345029239,0.8438061041292639
43,0.712,0.6368927125506073,0.542336217552534,0.7230046948356808,0.5857605177993528,0.613013698630137,0.5158878504672897,0.8760330578512396,0.6659192825112108,0.8552899287894201,0.6363636363636364,0.6435137895812053,0.8217270194986073,0.7432701894317049,0.6358695652173914,0.5731438372947807,0.79380073800738,0.6484059272563988,0.8319968707216898,0.6491228070175439,0.8312387791741472
44,0.7153,0.631578947368421,0.5509888751545118,0.7421596244131455,0.5760517799352751,0.6267123287671232,0.5345794392523364,0.8713842975206612,0.648542600896861,0.8512207527975585,0.6776859504132231,0.6537282941777324,0.7938718662952646,0.7701894317048853,0.657608695652174,0.562117128154864,0.8125461254612546,0.6847777278850471,0.8149814199100333,0.672514619883041,0.8256283662477558
45,0.7163,0.6391700404858299,0.5435723114956736,0.7498591549295774,0.5954692556634305,0.6438356164383562,0.5308411214953271,0.8636363636363636,0.6608744394618834,0.852238046795524,0.6528925619834711,0.6557711950970377,0.8161559888579387,0.765702891326022,0.6358695652173914,0.561872090173977,0.800590405904059,0.6827570722945667,0.8196753373753178,0.6608187134502924,0.8516606822262118
