round,global_acc,per_client_gen_acc,agg_norm,first_mom_norm,second_mom_norm,delta_mom_norm,flash_amp,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
46,0.6587,0.6587,0.6975438594818115,0.2175595909357071,0.5338243842124939,0.003950679767231324,0.00738687293222154,0.7463564305804142,0.6652267818574514,0.6692957746478874,0.4886731391585761,0.6635220125786163,0.6032934131736527,0.8092198581560284,0.5792720542874769,0.7363160399809614,0.6473214285714286,0.7065741857659831,0.7793296089385475,0.7803145611364789,0.6614173228346457,0.45052807115063925,0.5922613260742757,0.7409652076318743,0.8630940739292001,0.712707182320442,0.6470588235294118
47,0.6591,0.6591,0.6612898707389832,0.2142462432384491,0.5352492928504944,0.00370377672983371,0.00690681886058229,0.7547941702889287,0.67170626349892,0.6700469483568076,0.5275080906148867,0.6654088050314465,0.6017964071856288,0.8184397163120567,0.5916101172115977,0.7282246549262256,0.6607142857142857,0.7120024125452352,0.7793296089385475,0.7798072044647387,0.6377952755905512,0.4735964424680378,0.5967334240715536,0.7328843995510662,0.861920594562879,0.7071823204419889,0.6266391907081303
48,0.6595,0.6595,0.7185758948326111,0.21379238367080688,0.537392258644104,0.0039956090841057204,0.007421371722855616,0.7609307082587573,0.6809626658438753,0.6739906103286385,0.5533980582524272,0.6691823899371069,0.6062874251497006,0.8184397163120567,0.6014805675508945,0.7191813422179915,0.6651785714285714,0.7141133896260555,0.7793296089385475,0.7757483510908169,0.6377952755905512,0.4841578654808227,0.5924557651176356,0.7286195286195286,0.8634852337179738,0.712707182320442,0.6094042712626452
49,0.6596,0.6596,0.6742240190505981,0.21069809794425964,0.5389325618743896,0.003843224320266904,0.007117971005351211,0.7650217335719764,0.6877506942301759,0.6762441314553991,0.5598705501618123,0.6660377358490566,0.624251497005988,0.823404255319149,0.6150524367674275,0.723465016658734,0.6607142857142857,0.7110977080820265,0.7821229050279329,0.7742262810755961,0.6299212598425197,0.500277932184547,0.5868170328601984,0.7196408529741863,0.8654410326618424,0.7016574585635359,0.6004121393780442
50,0.6609,0.6609,0.6909533739089966,0.209828719496727,0.5406644344329834,0.003864201141153426,0.0071339391983497825,0.7673229353106622,0.687442147485344,0.6822535211267605,0.5922330097087378,0.6572327044025157,0.6317365269461078,0.824822695035461,0.6243059839605182,0.7267967634459781,0.6651785714285714,0.7117008443908324,0.7960893854748603,0.7737189244038559,0.6062992125984252,0.5075041689827682,0.5839004472097997,0.7171717171717171,0.8693526305495795,0.7071823204419889,0.6140876732858749
51,0.661,0.661,0.670228898525238,0.206928089261055,0.5421133041381836,0.003715775588959873,0.006841621371908933,0.7688570698031194,0.689601974699167,0.6818779342723005,0.5954692556634305,0.6465408805031446,0.6437125748502994,0.8326241134751773,0.6310919185687847,0.7425035697287006,0.6651785714285714,0.7035585042219542,0.7960893854748603,0.7737189244038559,0.6141732283464567,0.5086158977209561,0.5844837643398795,0.7097643097643098,0.8697437903383533,0.7071823204419889,0.6281378793555639
52,0.6606,0.6606,0.7173551321029663,0.207438126206398,0.5441452264785767,0.003991523195845128,0.007321944689177221,0.7680900025568909,0.6886763344646714,0.6749295774647888,0.5889967637540453,0.6415094339622641,0.625748502994012,0.8290780141843972,0.6323257248611968,0.7524988100904332,0.65625,0.695416164053076,0.8016759776536313,0.7742262810755961,0.6062992125984252,0.5138966092273485,0.5905113746840366,0.7088664421997756,0.8716995892822218,0.6961325966850829,0.6556762832521543
53,0.6617,0.6617,0.7117583751678467,0.20628972351551056,0.5460760593414307,0.004001801311280601,0.007314890211240396,0.7647660444899003,0.6800370256093798,0.6659154929577464,0.5825242718446602,0.6371069182389937,0.6197604790419161,0.8304964539007093,0.6286243059839605,0.7548786292241789,0.6428571428571429,0.6948130277442702,0.8072625698324022,0.7813292744799594,0.5905511811023622,0.5105614230127848,0.5850670814699591,0.7158249158249158,0.8765890866418932,0.6795580110497238,0.6747845635069314
54,0.6651,0.6651,0.7175166010856628,0.20565815269947052,0.5480559468269348,0.004028106940427592,0.007336423480533344,0.7716696497059575,0.679728478864548,0.6642253521126761,0.5792880258899676,0.6352201257861635,0.6137724550898204,0.8262411347517731,0.6317088217149908,0.7563065207044265,0.65625,0.7017490952955368,0.8044692737430168,0.786910197869102,0.5905511811023622,0.5083379655364091,0.5821504958195606,0.7272727272727273,0.8752200273811852,0.7016574585635359,0.67740726863994
55,0.6674,0.6674,0.7199448943138123,0.20532183349132538,0.5500408411026001,0.003936211622747369,0.007143230281935623,0.7747379186908719,0.6840481332921937,0.6762441314553991,0.5436893203883495,0.6452830188679245,0.6272455089820359,0.8170212765957446,0.6298581122763726,0.7477391718229415,0.6428571428571429,0.7113992762364294,0.7932960893854749,0.7899543378995434,0.6141732283464567,0.49944413563090606,0.5804005444293214,0.7443322109988777,0.8748288675924115,0.7237569060773481,0.6712251779692768
