round,global_acc,per_client_gen_acc,client_lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
37,0.5049,0.5049,0.00024498329730704427,0.4824852978777806,0.3304535637149028,0.5746478873239437,0.32038834951456313,0.46540880503144655,0.3188622754491018,0.675177304964539,0.4540407156076496,0.638267491670633,0.4642857142857143,0.5256332931242461,0.7039106145251397,0.5920852359208524,0.29133858267716534,0.2873818788215675,0.49426404822088277,0.5263748597081931,0.7179737922941521,0.5580110497237569,0.4353690520794305
38,0.506,0.506,0.00023915614292491227,0.48938890309383787,0.33878432582536255,0.5697652582159625,0.3300970873786408,0.46729559748427674,0.31736526946107785,0.6702127659574468,0.459592843923504,0.6392194193241314,0.4642857142857143,0.5262364294330518,0.6955307262569832,0.5900558092338914,0.28346456692913385,0.29266259032796,0.48279214466264825,0.5254769921436588,0.7269704674359476,0.5524861878453039,0.4432371674784564
39,0.5052,0.5052,0.00023384173982776701,0.4896445921759141,0.3338475779080531,0.5646948356807512,0.3268608414239482,0.4610062893081761,0.3083832335329341,0.6709219858156028,0.46144355336212217,0.6430271299381247,0.47767857142857145,0.5226176115802171,0.6871508379888268,0.5875190258751902,0.2755905511811024,0.29655364091161757,0.4818199494458487,0.5248035914702581,0.7328378642675533,0.5469613259668509,0.44960659423004873
40,0.5111,0.5111,0.0002287494280608371,0.4881104576834569,0.3412526997840173,0.5836619718309859,0.3333333333333333,0.4729559748427673,0.33083832335329344,0.6787234042553192,0.4577421344848859,0.6406473108043789,0.47767857142857145,0.5280458383594693,0.7094972067039106,0.5966514459665144,0.30708661417322836,0.29210672595886605,0.49465292630760255,0.5292929292929293,0.7207119108155682,0.569060773480663,0.44492319220681903
41,0.5096,0.5096,0.00022348308993969113,0.49041165942214265,0.3431039802530083,0.5784037558685446,0.343042071197411,0.46855345911949686,0.3263473053892216,0.6801418439716312,0.4602097470697101,0.643979057591623,0.47767857142857145,0.528950542822678,0.6955307262569832,0.5941146626078133,0.29133858267716534,0.2943301834352418,0.50009721952168,0.524354657687991,0.7269704674359476,0.5580110497237569,0.456912701386287
42,0.5097,0.5097,0.00021873568766750395,0.49322423932498083,0.34402962048750385,0.5712676056338029,0.3333333333333333,0.469811320754717,0.3218562874251497,0.6758865248226951,0.4651449722393584,0.6463588767253688,0.47767857142857145,0.528950542822678,0.6955307262569832,0.5946220192795535,0.28346456692913385,0.30294608115619787,0.4897919502236049,0.524354657687991,0.7332290240563271,0.5524861878453039,0.45897339827650807
43,0.5127,0.5127,0.00021392713824752718,0.49578113014574277,0.3452638074668312,0.579718309859155,0.343042071197411,0.4666666666666667,0.3323353293413174,0.6758865248226951,0.46329426280074026,0.6463588767253688,0.47767857142857145,0.5322677925211098,0.6983240223463687,0.5976661593099949,0.29133858267716534,0.2990550305725403,0.49037526735368464,0.5288439955106622,0.7344025034226481,0.5580110497237569,0.45747470962907455
44,0.5145,0.5145,0.00020953660714440048,0.4927128611608284,0.3443381672323357,0.5868544600938967,0.35275080906148865,0.4761006289308176,0.33532934131736525,0.6822695035460993,0.4651449722393584,0.6477867682056164,0.48660714285714285,0.5337756332931243,0.7067039106145251,0.5920852359208524,0.29133858267716534,0.3010005558643691,0.5010694147384794,0.5200897867564535,0.7300997457461373,0.5580110497237569,0.4585987261146497
45,0.5143,0.5143,0.0002058513491647318,0.4906673485042189,0.34094415303918546,0.583849765258216,0.343042071197411,0.47861635220125787,0.3323353293413174,0.6758865248226951,0.46329426280074026,0.6473108043788672,0.48660714285714285,0.537394451145959,0.7011173184357542,0.6002029426686961,0.28346456692913385,0.3010005558643691,0.4956251215244021,0.5328843995510663,0.7306864854292978,0.5580110497237569,0.45953540651929564
46,0.5142,0.5142,0.00020180153660476208,0.49399130657120943,0.34402962048750385,0.5729577464788732,0.343042071197411,0.47547169811320755,0.3278443113772455,0.6652482269503546,0.4651449722393584,0.646834840552118,0.48214285714285715,0.5428226779252111,0.6983240223463687,0.6062912227295789,0.30708661417322836,0.3085047248471373,0.4921252187439238,0.547699214365881,0.7363583023665167,0.56353591160221,0.45953540651929564
47,0.5195,0.5195,0.00019725535821635276,0.49220148299667604,0.3443381672323357,0.5821596244131455,0.3592233009708738,0.47924528301886793,0.344311377245509,0.6773049645390071,0.47501542257865514,0.6496906235126131,0.48660714285714285,0.5413148371531966,0.7011173184357542,0.6052765093860984,0.2992125984251969,0.31656475819899943,0.49679175578456153,0.5333333333333333,0.7287306864854293,0.56353591160221,0.46496815286624205
48,0.5179,0.5179,0.0001935747277457267,0.494758373817438,0.3443381672323357,0.572206572769953,0.33980582524271846,0.4666666666666667,0.3218562874251497,0.676595744680851,0.46452806909315236,0.6482627320323655,0.47767857142857145,0.5340772014475271,0.6983240223463687,0.6078132927447996,0.30708661417322836,0.301556420233463,0.5057359517791172,0.5438832772166106,0.7389008409935459,0.56353591160221,0.46478081678531286
49,0.5176,0.5176,0.00018986781651619822,0.49680388647404755,0.34588090095649493,0.5829107981220657,0.35275080906148865,0.4742138364779874,0.3383233532934132,0.6801418439716312,0.47069710055521286,0.6520704426463588,0.47767857142857145,0.5401085645355851,0.6983240223463687,0.6017250126839168,0.3228346456692913,0.3143413007226237,0.49776395100136106,0.52996632996633,0.7363583023665167,0.5469613259668509,0.4642188085425253
50,0.5204,0.5204,0.00018655802705325186,0.49705957555612373,0.35205183585313177,0.5885446009389671,0.34627831715210355,0.47735849056603774,0.33083832335329344,0.6801418439716312,0.4719309068476249,0.6506425511661114,0.47767857142857145,0.5398069963811821,0.7011173184357542,0.6017250126839168,0.31496062992125984,0.31183991106170095,0.5049581956056777,0.5328843995510663,0.7361627224721299,0.56353591160221,0.47208692394155116
51,0.5194,0.5194,0.0001830512483138591,0.49705957555612373,0.34618944770132676,0.583849765258216,0.34951456310679613,0.48427672955974843,0.3398203592814371,0.6723404255319149,0.4651449722393584,0.652546406473108,0.48660714285714285,0.5476477683956574,0.6955307262569832,0.6062912227295789,0.3228346456692913,0.30822679266259034,0.4954306824810422,0.5461279461279461,0.7342069235282613,0.56353591160221,0.4642188085425253
52,0.5232,0.5232,0.00017982137796934694,0.49603681922781895,0.3464979944461586,0.5789671361502348,0.3656957928802589,0.48427672955974843,0.33083832335329344,0.6737588652482269,0.4768661320172733,0.6544502617801047,0.48660714285714285,0.5482509047044632,0.6983240223463687,0.6073059360730594,0.31496062992125984,0.32712618121178433,0.49620843865448183,0.547699214365881,0.7377273616272247,0.5580110497237569,0.4765829898838516
53,0.5224,0.5224,0.00017659235163591802,0.4998721554589619,0.3486578216599815,0.5804694835680752,0.36245954692556637,0.4811320754716981,0.3263473053892216,0.6836879432624113,0.4824182603331277,0.6563541170871013,0.48660714285714285,0.5440289505428226,0.7011173184357542,0.6113647894469812,0.31496062992125984,0.329905503057254,0.48881975500680536,0.5369248035914702,0.7435947584588304,0.5414364640883977,0.47808167853128514
54,0.5217,0.5217,0.0001735706755425781,0.4937356174891332,0.337858685590867,0.5791549295774648,0.35275080906148865,0.4779874213836478,0.3248502994011976,0.6822695035460993,0.4713140037014189,0.6554021894336031,0.48214285714285715,0.5407117008443908,0.7067039106145251,0.6164383561643836,0.31496062992125984,0.3193440800444691,0.5043748784755979,0.5515151515151515,0.7416389595149618,0.5580110497237569,0.4672161858373923
