round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
40,0.688,0.5893218623481782,0.4907292954264524,0.71981220657277,0.47249190938511326,0.565068493150685,0.4485981308411215,0.8760330578512396,0.5868834080717489,0.8547812817904374,0.6611570247933884,0.6241062308478039,0.8189415041782729,0.7557328015952144,0.6086956521739131,0.48125459446214164,0.8085608856088561,0.655590480466996,0.8294543320946607,0.6608187134502924,0.8289946140035906
41,0.6923,0.6022267206477733,0.504017305315204,0.7301408450704225,0.4854368932038835,0.5787671232876712,0.4654205607476635,0.8739669421487604,0.5924887892376681,0.844354018311292,0.6694214876033058,0.627170582226762,0.8050139275766016,0.7647058823529411,0.625,0.49963244302866944,0.820959409594096,0.6715312079030086,0.8245648347349892,0.695906432748538,0.828770197486535
42,0.695,0.6166497975708503,0.5163782447466008,0.7149295774647887,0.5210355987055016,0.5856164383561644,0.4785046728971963,0.8796487603305785,0.6188340807174888,0.8565615462868769,0.6859504132231405,0.616956077630235,0.8245125348189415,0.7507477567298105,0.6304347826086957,0.5339377603528547,0.8097416974169742,0.6452626852267624,0.8276941130451789,0.6842105263157895,0.8099192100538599
43,0.6913,0.6239878542510121,0.5367737948084055,0.6976525821596244,0.47896440129449835,0.6164383561643836,0.48411214953271026,0.878099173553719,0.5980941704035875,0.8611393692777213,0.6694214876033058,0.627170582226762,0.8328690807799443,0.7457627118644068,0.6304347826086957,0.5028179367802009,0.7980811808118081,0.6335877862595419,0.8482300019557989,0.6666666666666666,0.8438061041292639
44,0.6917,0.6189271255060729,0.5142150803461063,0.6995305164319249,0.5080906148867314,0.6061643835616438,0.4635514018691589,0.8755165289256198,0.6221973094170403,0.862410986775178,0.6859504132231405,0.6527068437180796,0.83008356545961,0.7572283150548355,0.625,0.5263415829453565,0.7966051660516605,0.6533453075886844,0.849599061216507,0.6549707602339181,0.8442549371633752
45,0.6992,0.618168016194332,0.5318294190358467,0.7252582159624413,0.5048543689320388,0.6095890410958904,0.491588785046729,0.8796487603305785,0.6193946188340808,0.8468972533062055,0.6859504132231405,0.6281920326864147,0.8217270194986073,0.7557328015952144,0.6304347826086957,0.5317324185248714,0.8123985239852398,0.6629995509654243,0.8398200664971641,0.6842105263157895,0.8536804308797128
46,0.698,0.6255060728744939,0.5373918417799752,0.7447887323943662,0.5048543689320388,0.6027397260273972,0.5158878504672897,0.8806818181818182,0.6036995515695067,0.852238046795524,0.6859504132231405,0.6332992849846782,0.8328690807799443,0.7622133599202393,0.657608695652174,0.5118843420730214,0.8159409594095941,0.6701841041760216,0.8177195384314493,0.6842105263157895,0.841786355475763
47,0.6925,0.6219635627530364,0.5173053152039555,0.7014084507042253,0.5048543689320388,0.5958904109589042,0.47102803738317756,0.8791322314049587,0.6289237668161435,0.866734486266531,0.6776859504132231,0.6455566905005107,0.8328690807799443,0.7542372881355932,0.6304347826086957,0.5430041656456751,0.7995571955719557,0.6544678940278401,0.8374731077645218,0.672514619883041,0.8025134649910234
48,0.6997,0.6282894736842105,0.5411001236093943,0.7449765258215962,0.517799352750809,0.6095890410958904,0.5046728971962616,0.8739669421487604,0.6160313901345291,0.8540183112919634,0.6942148760330579,0.6486210418794689,0.8189415041782729,0.7716849451645065,0.6195652173913043,0.5314873805439844,0.8075276752767527,0.6838796587337225,0.8292587522002738,0.6900584795321637,0.8379712746858169
49,0.6984,0.6158906882591093,0.5197775030902348,0.7021596244131455,0.5210355987055016,0.589041095890411,0.4785046728971963,0.868801652892562,0.625560538116592,0.8613936927772126,0.6694214876033058,0.6598569969356486,0.8217270194986073,0.7771684945164506,0.6141304347826086,0.5412888997794658,0.8039852398523986,0.6856757970363718,0.8396244866027772,0.6842105263157895,0.8343806104129264
50,0.6958,0.618421052631579,0.5287391841779975,0.7151173708920188,0.49838187702265374,0.613013698630137,0.48598130841121495,0.8744834710743802,0.6126681614349776,0.8596134282807731,0.6859504132231405,0.6435137895812053,0.8245125348189415,0.7686939182452642,0.625,0.5199705954422935,0.8094464944649447,0.6708576560395151,0.8480344220614121,0.7017543859649122,0.843132854578097
51,0.6944,0.6333502024291497,0.5472805933250927,0.7346478873239437,0.49838187702265374,0.6232876712328768,0.4934579439252336,0.8837809917355371,0.5986547085201793,0.8639369277721262,0.6942148760330579,0.6353421859039836,0.83008356545961,0.7562313060817547,0.6304347826086957,0.5045332026464102,0.8138745387453874,0.6560395150426583,0.8406023860747115,0.6900584795321637,0.8500897666068222
52,0.6989,0.6356275303643725,0.5457354758961681,0.724131455399061,0.5242718446601942,0.6301369863013698,0.4934579439252336,0.8765495867768595,0.6160313901345291,0.8575788402848423,0.6942148760330579,0.6394279877425945,0.8133704735376045,0.7647058823529411,0.625,0.5280568488115658,0.8211070110701107,0.6661427929950606,0.8327791902992372,0.695906432748538,0.8505385996409336
53,0.7012,0.6242408906882592,0.534610630407911,0.7256338028169014,0.540453074433657,0.5924657534246576,0.497196261682243,0.8827479338842975,0.6261210762331838,0.8598677517802645,0.6776859504132231,0.6394279877425945,0.8217270194986073,0.767198404785643,0.6521739130434783,0.5456995834354325,0.8153505535055351,0.6677144140098787,0.8415802855466458,0.6842105263157895,0.8469479353680431
54,0.7019,0.6305668016194332,0.538627935723115,0.7340845070422535,0.5145631067961165,0.613013698630137,0.4953271028037383,0.8817148760330579,0.6121076233183856,0.8662258392675484,0.6694214876033058,0.627170582226762,0.8356545961002786,0.752741774675972,0.6195652173913043,0.5263415829453565,0.8227306273062731,0.6618769645262685,0.8388421670252298,0.6842105263157895,0.8375224416517055
55,0.7057,0.6336032388663968,0.5417181705809642,0.7363380281690141,0.5728155339805825,0.6335616438356164,0.508411214953271,0.8837809917355371,0.647982062780269,0.8748728382502543,0.7024793388429752,0.634320735444331,0.8328690807799443,0.7572283150548355,0.6304347826086957,0.5800049007596177,0.803690036900369,0.6546924113156714,0.8382554273420693,0.6666666666666666,0.8415619389587073
56,0.7001,0.6366396761133604,0.5587144622991347,0.7085446009389671,0.5501618122977346,0.6267123287671232,0.5177570093457944,0.8822314049586777,0.6205156950672646,0.8601220752797558,0.6776859504132231,0.6373850868232891,0.8272980501392758,0.7602193419740778,0.6304347826086957,0.5395736339132565,0.8329151291512915,0.6699595868881904,0.8353217289262663,0.672514619883041,0.8429084380610413
57,0.7052,0.6373987854251012,0.542027194066749,0.7365258215962441,0.5566343042071198,0.6061643835616438,0.5065420560747663,0.8899793388429752,0.6384529147982063,0.8677517802644964,0.7024793388429752,0.6741573033707865,0.83008356545961,0.7741774675972084,0.6413043478260869,0.5606469002695418,0.7912915129151291,0.6744499326448137,0.8527283395266967,0.6783625730994152,0.8451526032315978
58,0.7025,0.6343623481781376,0.5429542645241038,0.7245070422535211,0.5339805825242718,0.6095890410958904,0.4747663551401869,0.8801652892561983,0.6423766816143498,0.87029501525941,0.6942148760330579,0.6598569969356486,0.8384401114206128,0.7676969092721835,0.6195652173913043,0.5589316344033325,0.8172693726937269,0.6656937584193983,0.8462742030119303,0.6783625730994152,0.848967684021544
