round,global_acc,client_lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
45,0.5579,0.00020586808386724442,0.44534412955465585,0.2799752781211372,0.5530516431924882,0.22006472491909385,0.4349315068493151,0.2411214953271028,0.7598140495867769,0.3963004484304933,0.7634791454730417,0.4380165289256198,0.526046986721144,0.7270194986072424,0.613160518444666,0.45652173913043476,0.22690517030139673,0.6833948339483394,0.4773237539290525,0.7547428124388813,0.5730994152046783,0.7320466786355476
46,0.5575,0.00020186860638204962,0.4458502024291498,0.27904820766378247,0.5430985915492957,0.22330097087378642,0.4315068493150685,0.2411214953271028,0.7649793388429752,0.40358744394618834,0.7678026449643948,0.4297520661157025,0.5321756894790602,0.7325905292479109,0.6216350947158524,0.46195652173913043,0.2340112717471208,0.6773431734317343,0.4786708576560395,0.7610013690592607,0.5847953216374269,0.7300269299820467
47,0.5616,0.00019812640675809234,0.444331983805668,0.28059332509270707,0.5594366197183098,0.22006472491909385,0.4349315068493151,0.24299065420560748,0.7649793388429752,0.40302690582959644,0.7650050864699899,0.4380165289256198,0.5311542390194075,0.7298050139275766,0.6256231306081754,0.45652173913043476,0.2313158539573634,0.6851660516605166,0.48854961832061067,0.753764912966947,0.5789473684210527,0.7315978456014363
48,0.5601,0.0001945005642483011,0.44686234817813764,0.28028430160692214,0.548169014084507,0.22330097087378642,0.4349315068493151,0.2523364485981308,0.7608471074380165,0.4075112107623318,0.7675483214649034,0.4462809917355372,0.5403472931562819,0.7409470752089137,0.6311066799601196,0.46195652173913043,0.2411173731928449,0.6707011070110701,0.48899865289627303,0.759241150009779,0.5730994152046783,0.7351885098743267
49,0.5645,0.000190619844943285,0.4478744939271255,0.28399258343634115,0.5551173708920187,0.22006472491909385,0.4383561643835616,0.2504672897196262,0.7670454545454546,0.4013452914798206,0.7642421159715158,0.4380165289256198,0.5321756894790602,0.7409470752089137,0.6321036889332003,0.46195652173913043,0.2293555501102671,0.6805904059040591,0.4878760664571172,0.7574809309602972,0.5730994152046783,0.7414721723518851
50,0.5632,0.00018709003052208573,0.44888663967611336,0.2867737948084054,0.5590610328638498,0.22006472491909385,0.4383561643835616,0.2485981308411215,0.7649793388429752,0.3991031390134529,0.762207527975585,0.4380165289256198,0.5342185903983657,0.7520891364902507,0.6286141575274178,0.46195652173913043,0.22764028424405783,0.6907749077490775,0.48450830713964976,0.7527870134950128,0.5730994152046783,0.7318222621184919
51,0.5657,0.00018394716607872397,0.45318825910931176,0.2920271940667491,0.5671361502347417,0.2297734627831715,0.4486301369863014,0.2542056074766355,0.7551652892561983,0.40302690582959644,0.7650050864699899,0.4380165289256198,0.5311542390194075,0.7270194986072424,0.6246261216350947,0.47282608695652173,0.24087233521195786,0.6797047970479705,0.49663224068253253,0.7541560727557207,0.5789473684210527,0.7430430879712747
52,0.5649,0.0001803754857974127,0.4493927125506073,0.28553770086526575,0.5609389671361502,0.22330097087378642,0.4417808219178082,0.2542056074766355,0.7608471074380165,0.39966367713004486,0.7652594099694812,0.4462809917355372,0.5372829417773238,0.7353760445682451,0.6301096709870389,0.4673913043478261,0.22862043616760597,0.6810332103321033,0.49595868881903904,0.7561118716995893,0.5789473684210527,0.7416965888689407
53,0.5657,0.00017696978466119617,0.4486336032388664,0.2827564894932015,0.5667605633802817,0.22653721682847897,0.4452054794520548,0.2542056074766355,0.75,0.4052690582959641,0.7662767039674466,0.4462809917355372,0.5383043922369765,0.7353760445682451,0.6261216350947159,0.46195652173913043,0.2371967654986523,0.6708487084870849,0.4988774135608442,0.7604146293761002,0.5730994152046783,0.7508976660682226
54,0.5662,0.00017392389418091625,0.44888663967611336,0.28337453646477134,0.5628169014084508,0.22653721682847897,0.4383561643835616,0.2504672897196262,0.7639462809917356,0.40639013452914796,0.7660223804679552,0.4380165289256198,0.5362614913176711,0.7409470752089137,0.634097706879362,0.45652173913043476,0.2411173731928449,0.6850184501845018,0.4975303098338572,0.759241150009779,0.5789473684210527,0.7381059245960503
