round,global_acc,per_client_gen_acc,agg_norm,first_mom_norm,second_mom_norm,delta_mom_norm,flash_amp,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
30,0.6487,0.6487,0.7795548439025879,0.29148343205451965,0.5487955212593079,0.004793495940348912,0.008718688594205713,0.576417004048583,0.4746600741656366,0.6672300469483569,0.4077669902912621,0.5924657534246576,0.45607476635514016,0.8217975206611571,0.5280269058295964,0.7960325534079349,0.5950413223140496,0.609805924412666,0.7715877437325905,0.7073778664007976,0.5380434782608695,0.42269051703013966,0.7387453874538745,0.5916030534351145,0.7746919616663407,0.5964912280701754,0.8074506283662477
31,0.6484,0.6484,0.7734750509262085,0.28722694516181946,0.5514956712722778,0.0046711808736921955,0.008454692256566422,0.5759109311740891,0.4635352286773795,0.6529577464788733,0.42394822006472493,0.589041095890411,0.4523364485981308,0.8264462809917356,0.5386771300448431,0.8079857578840285,0.5785123966942148,0.5955056179775281,0.7827298050139275,0.6984047856430707,0.5434782608695652,0.44498897329086007,0.7418450184501845,0.5747642568477773,0.7858400156463915,0.6081871345029239,0.8114901256732495
32,0.6497,0.6497,0.7712526917457581,0.2829490005970001,0.5541247725486755,0.004789431640846199,0.008627666927665785,0.5673076923076923,0.4480840543881335,0.6461971830985915,0.4336569579288026,0.5958904109589042,0.4280373831775701,0.8321280991735537,0.5442825112107623,0.8201932858596134,0.5702479338842975,0.5893769152196119,0.7938718662952646,0.6944167497507477,0.5380434782608695,0.4555256064690027,0.7459778597785978,0.5687022900763359,0.7895560336397418,0.6023391812865497,0.8137342908438061
33,0.6515,0.6515,0.7484612464904785,0.27721717953681946,0.5564042329788208,0.004738953611348364,0.008501825660747047,0.5602226720647774,0.4292336217552534,0.6456338028169014,0.43042071197411,0.5856164383561644,0.4093457943925234,0.8367768595041323,0.547085201793722,0.8262970498474059,0.5950413223140496,0.5934627170582226,0.7883008356545961,0.6964107676969092,0.5163043478260869,0.4484195050232786,0.7527675276752768,0.5767849124382577,0.7993350283590847,0.5789473684210527,0.8132854578096947
34,0.6521,0.6521,0.7546555399894714,0.27241870760917664,0.5587350726127625,0.00455856206703375,0.008144142273870817,0.555161943319838,0.426761433868974,0.6411267605633802,0.40129449838187703,0.571917808219178,0.4074766355140187,0.8378099173553719,0.5409192825112108,0.8339267548321465,0.5950413223140496,0.5985699693564862,0.7855153203342619,0.6994017946161516,0.5163043478260869,0.43151188434207305,0.7613284132841328,0.5774584643017512,0.809896342655975,0.5497076023391813,0.8110412926391383
35,0.6515,0.6515,0.7924394607543945,0.269652783870697,0.5615538358688354,0.004826412898708325,0.008579468472122634,0.5602226720647774,0.4341779975278121,0.6405633802816901,0.3851132686084142,0.5616438356164384,0.4093457943925234,0.8398760330578512,0.5269058295964125,0.840030518819939,0.5785123966942148,0.6046986721144024,0.7827298050139275,0.6994017946161516,0.5217391304347826,0.4126439598137711,0.7651660516605167,0.5911540188594522,0.8141991003324858,0.5672514619883041,0.8087971274685817
36,0.6527,0.6527,0.7759864330291748,0.26639485359191895,0.5641017556190491,0.004728477765594654,0.008367480225600738,0.5705971659919028,0.4521013597033375,0.6415023474178404,0.3592233009708738,0.5684931506849316,0.41682242990654206,0.8424586776859504,0.515695067264574,0.8385045778229908,0.5785123966942148,0.5965270684371808,0.7799442896935933,0.707876370887338,0.5217391304347826,0.40602793432982115,0.7660516605166051,0.6059721598563089,0.8102875024447487,0.5906432748538012,0.8128366247755835
37,0.6552,0.6552,0.7880097031593323,0.2630177438259125,0.5667789578437805,0.0047694401707615176,0.008400170708816207,0.5779352226720648,0.47126081582200247,0.6424413145539906,0.37540453074433655,0.5684931506849316,0.4355140186915888,0.84400826446281,0.5184977578475336,0.8344354018311292,0.5867768595041323,0.6077630234933605,0.7771587743732591,0.7228315054835494,0.532608695652174,0.40921342808135264,0.767970479704797,0.6210148181409969,0.8067670643457853,0.6081871345029239,0.8202423698384201
38,0.6589,0.6589,0.7848540544509888,0.25973230600357056,0.5693732500076294,0.004695024326411807,0.008231494598228452,0.5915991902834008,0.4901112484548826,0.6445070422535212,0.3656957928802589,0.5958904109589042,0.4635514018691589,0.8347107438016529,0.5274663677130045,0.8283316378433367,0.5950413223140496,0.6128702757916241,0.7632311977715878,0.7273180458624128,0.5543478260869565,0.4202401372212693,0.7691512915129152,0.6273013022002695,0.7960101701545081,0.6023391812865497,0.8240574506283662
39,0.6613,0.6613,0.782190203666687,0.2565767765045166,0.571893572807312,0.00466384626550759,0.008140859815643692,0.5996963562753036,0.49814585908529047,0.655774647887324,0.3883495145631068,0.5924657534246576,0.48411214953271026,0.8316115702479339,0.5369955156950673,0.8237538148524923,0.6198347107438017,0.6189989785495403,0.7604456824512534,0.7387836490528414,0.5434782608695652,0.4349424160744915,0.7688560885608856,0.6317916479568927,0.7895560336397418,0.6198830409356725,0.8314631956912029
40,0.6622,0.6622,0.7276701331138611,0.2507544159889221,0.5736607313156128,0.004261493479281011,0.007415668492825083,0.6093117408906883,0.5089616810877626,0.6668544600938967,0.4045307443365696,0.6027397260273972,0.4934579439252336,0.8264462809917356,0.5622197309417041,0.8245167853509664,0.6198347107438017,0.6189989785495403,0.7604456824512534,0.7357926221335992,0.5380434782608695,0.457485910316099,0.7682656826568266,0.6302200269420746,0.7819284177586544,0.6432748538011696,0.8341561938958707
41,0.6635,0.6635,0.7770262360572815,0.24778269231319427,0.5760498642921448,0.004502497223539216,0.007802613781154488,0.6103238866396761,0.5169962917181706,0.6747417840375587,0.4110032362459547,0.5993150684931506,0.5009345794392523,0.8269628099173554,0.5644618834080718,0.8268056968463886,0.6528925619834711,0.6189989785495403,0.7604456824512534,0.7293120638085743,0.5543478260869565,0.45846606223964714,0.7754981549815498,0.6279748540637629,0.7787991394484647,0.6608187134502924,0.8323608617594255
42,0.6642,0.6642,0.7331882119178772,0.24174796044826508,0.577832818031311,0.0043065062763777496,0.007439982914280434,0.6100708502024291,0.5052533992583437,0.688075117370892,0.4174757281553398,0.6027397260273972,0.5158878504672897,0.8336776859504132,0.5678251121076233,0.8298575788402849,0.6694214876033058,0.6118488253319714,0.7576601671309192,0.7238285144566301,0.5489130434782609,0.4555256064690027,0.7774169741697416,0.6207903008531657,0.7844709563856835,0.6374269005847953,0.8303411131059246
