round,global_acc,per_client_gen_acc,lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
53,0.6709,0.6709,0.03,0.7660444899002813,0.6889848812095032,0.7010328638497653,0.459546925566343,0.6490566037735849,0.6691616766467066,0.8226950354609929,0.579888957433683,0.732032365540219,0.6428571428571429,0.7092882991556092,0.8156424581005587,0.7970573313039067,0.6141732283464567,0.4113396331295164,0.6420377211744118,0.767003367003367,0.872873068648543,0.6740331491712708,0.6296365680029974
54,0.6755,0.6755,0.03,0.7570953720276145,0.6710891700092564,0.6985915492957746,0.5080906148867314,0.6327044025157232,0.6601796407185628,0.8134751773049645,0.5983960518198643,0.7410756782484531,0.6428571428571429,0.6990349819059107,0.7821229050279329,0.7970573313039067,0.6062992125984252,0.4394107837687604,0.6045109858059499,0.7645342312008979,0.8844122824173675,0.6519337016574586,0.6622330460846759
55,0.6756,0.6756,0.03,0.7668115571465098,0.6905276149336624,0.668169014084507,0.5048543689320388,0.6616352201257861,0.6601796407185628,0.8304964539007093,0.5971622455274522,0.7410756782484531,0.6651785714285714,0.724065138721351,0.8016759776536313,0.7990867579908676,0.5748031496062992,0.44580322401334077,0.6482597705619288,0.7537598204264871,0.8693526305495795,0.6795580110497238,0.6425627575871112
56,0.6785,0.6785,0.03,0.7724367169521862,0.6945387226164764,0.7021596244131455,0.47249190938511326,0.6515723270440251,0.6631736526946108,0.8241134751773049,0.5774213448488588,0.7267967634459781,0.6339285714285714,0.6981302774427021,0.8016759776536313,0.7798072044647387,0.6220472440944882,0.4296831573096164,0.6550651370795255,0.7622895622895622,0.8713084294934481,0.6850828729281768,0.6420007493443237
57,0.6782,0.6782,0.03,0.7601636410125288,0.6689293427954335,0.6871361502347418,0.47249190938511326,0.6484276729559748,0.6526946107784432,0.8276595744680851,0.5848241826033312,0.7567824845311756,0.6741071428571429,0.7098914354644149,0.8128491620111732,0.7889396245560629,0.5748031496062992,0.4219010561423013,0.6282325490958585,0.7609427609427609,0.8857813416780755,0.6906077348066298,0.6764705882352942
58,0.6765,0.6765,0.03,0.7657888008182051,0.6939216291268128,0.6850704225352112,0.46601941747572817,0.6528301886792452,0.6541916167664671,0.8319148936170213,0.581122763726095,0.7367920038077106,0.6473214285714286,0.7089867310012062,0.7905027932960894,0.793505834601725,0.5905511811023622,0.4255141745414119,0.6379545012638538,0.7676767676767676,0.8814785840015646,0.6850828729281768,0.6526789059572874
59,0.6805,0.6805,0.03,0.7703912042955766,0.6936130823819808,0.6745539906103286,0.5145631067961165,0.6761006289308176,0.6736526946107785,0.8297872340425532,0.6064157927205429,0.7467872441694431,0.6607142857142857,0.7331121833534379,0.8072625698324022,0.7995941146626078,0.6299212598425197,0.45497498610339077,0.6200661092747424,0.7638608305274972,0.8705261099159006,0.6685082872928176,0.6650430872986137
60,0.6799,0.6799,0.03,0.7686013807210432,0.701018204257945,0.7010328638497653,0.4692556634304207,0.6647798742138364,0.6601796407185628,0.8085106382978723,0.5854410857495373,0.7329842931937173,0.65625,0.7316043425814234,0.7988826815642458,0.806697108066971,0.6456692913385826,0.4138410227904391,0.6509819171689676,0.7773288439955106,0.8761979268531195,0.7071823204419889,0.6626077182465343
61,0.6809,0.6809,0.03,0.7570953720276145,0.6806541190990435,0.7169953051643192,0.44336569579288027,0.6786163522012578,0.6631736526946108,0.8141843971631205,0.553979025293029,0.7367920038077106,0.6785714285714286,0.735524728588661,0.7877094972067039,0.8041603247082699,0.5905511811023622,0.3916064480266815,0.6760645537623955,0.7809203142536476,0.8636808136123606,0.6906077348066298,0.668415136755339
62,0.6753,0.6753,0.03,0.7583738174379954,0.6726319037334156,0.7030985915492958,0.47572815533980584,0.6572327044025157,0.6497005988023952,0.8390070921985816,0.581739666872301,0.7629700142789148,0.6294642857142857,0.726779252110977,0.8212290502793296,0.8011161846778285,0.6062992125984252,0.4085603112840467,0.6338712813532957,0.7521885521885522,0.8857813416780755,0.6629834254143646,0.6740352191832147
63,0.6789,0.6789,0.03,0.7806187675786244,0.7034865782165998,0.6927699530516432,0.4919093851132686,0.670440251572327,0.6676646706586826,0.8198581560283688,0.6014805675508945,0.7391718229414564,0.6428571428571429,0.7291917973462002,0.7849162011173184,0.8001014713343481,0.6456692913385826,0.44163424124513617,0.6204549873614622,0.7625140291806959,0.8836299628398201,0.6629834254143646,0.6594230048707381
64,0.685,0.685,0.03,0.7772948095116339,0.7102746066029003,0.6901408450704225,0.47249190938511326,0.6754716981132075,0.6706586826347305,0.8063829787234043,0.5916101172115977,0.7448833888624464,0.6473214285714286,0.7367310012062727,0.7737430167597765,0.7985794013191273,0.6062992125984252,0.42996108949416345,0.6344545984833755,0.7858585858585858,0.8675924115000978,0.6906077348066298,0.6717871862120645
65,0.681,0.681,0.03,0.7614420864229098,0.6852823202715211,0.6982159624413146,0.48220064724919093,0.6641509433962264,0.6736526946107785,0.8141843971631205,0.5842072794571253,0.7448833888624464,0.6339285714285714,0.73854041013269,0.7737430167597765,0.8001014713343481,0.6299212598425197,0.42579210672595885,0.6292047443126579,0.775084175084175,0.8795227850576961,0.6795580110497238,0.6702884975646309
66,0.6827,0.6827,0.03,0.7650217335719764,0.6929959888923172,0.6984037558685446,0.47249190938511326,0.6314465408805031,0.6541916167664671,0.799290780141844,0.5854410857495373,0.7353641123274631,0.6205357142857143,0.7053679131483716,0.7597765363128491,0.808726534753932,0.5984251968503937,0.43913285158421345,0.6412599650009722,0.8006734006734006,0.8679835712888715,0.7016574585635359,0.6644810790558262
67,0.6811,0.6811,0.03,0.7698798261314241,0.6818883060783709,0.6901408450704225,0.46601941747572817,0.6377358490566037,0.6482035928143712,0.825531914893617,0.5601480567550895,0.7405997144217039,0.6339285714285714,0.7192400482509047,0.7960893854748603,0.7995941146626078,0.6062992125984252,0.40411339633129517,0.6517596733424071,0.7717171717171717,0.8806962644240172,0.6795580110497238,0.6757212439115774
68,0.6821,0.6821,0.03,0.7831756583993863,0.701018204257945,0.6893896713615023,0.4854368932038835,0.6597484276729559,0.6631736526946108,0.825531914893617,0.581122763726095,0.7505949547834364,0.6428571428571429,0.7159227985524729,0.7821229050279329,0.7965499746321664,0.6377952755905512,0.43829905503057254,0.6190939140579428,0.7654320987654321,0.8828476432622726,0.6850828729281768,0.6882727613338329
